x;ulamek; double;float
46;1,40E-14;2,80E-14;3,90E-06
46;1,40E-14;2,80E-14;8,95E-06
46;0;0;7,51E-06
46;0;1,40E-14;2,66E-07
46;0;0;9,41E-06
46;7,00E-15;7,00E-15;6,00E-06
46;0;0;2,38E-06
46;0;1,40E-14;1,22E-05
46;0;7,00E-15;7,11E-06
46;0;2,80E-14;2,20E-06
46;0;0;5,97E-06
46;0;0;5,95E-06
46;0;1,40E-14;9,77E-07
46;2,80E-14;0;2,32E-07
46;0;2,80E-14;5,70E-06
46;1,40E-14;2,80E-14;1,88E-05
46;7,00E-15;7,00E-15;3,69E-06
46;7,00E-15;7,00E-15;2,72E-06
46;0;0;2,96E-06
46;7,00E-15;1,40E-14;4,64E-06
46;7,00E-15;7,00E-15;7,40E-07
46;1,40E-14;0;5,43E-06
46;0;1,40E-14;4,14E-06
46;7,00E-15;0;2,84E-06
46;0;1,40E-14;2,49E-06
46;0;2,80E-14;2,05E-07
46;0;0;8,31E-06
46;1,40E-14;0;6,10E-07
46;0;7,00E-15;3,22E-06
46;0;1,40E-14;6,18E-06
46;7,00E-15;7,00E-15;7,45E-07
46;1,40E-14;2,80E-14;9,62E-06
46;0;0;1,39E-06
46;7,00E-15;7,00E-15;1,87E-06
46;2,80E-14;0;1,39E-05
46;0;1,40E-14;4,34E-06
47;0;2,80E-14;3,45E-06
47;2,80E-14;2,80E-14;9,43E-06
47;0;2,80E-14;5,28E-06
47;1,40E-14;1,40E-14;6,14E-07
47;1,40E-14;1,40E-14;1,66E-05
47;0;2,80E-14;1,71E-05
47;1,40E-14;1,40E-14;1,07E-05
47;0;0;5,59E-06
47;0;1,40E-14;6,68E-06
47;2,80E-14;2,80E-14;4,31E-06
47;2,80E-14;2,80E-14;3,28E-07
47;0;0;3,80E-07
47;1,40E-14;2,80E-14;8,04E-07
47;0;1,40E-14;1,16E-05
47;1,40E-14;1,40E-14;7,04E-06
47;2,80E-14;5,70E-14;8,20E-06
47;2,80E-14;0;1,57E-05
47;1,40E-14;0;1,44E-05
47;0;2,80E-14;1,77E-05
47;2,80E-14;5,70E-14;1,85E-05
47;0;0;6,52E-06
47;2,80E-14;0;6,78E-07
47;0;2,80E-14;1,46E-05
47;2,80E-14;0;5,91E-06
47;0;2,80E-14;4,86E-05
47;2,80E-14;0;1,20E-05
47;0;0;1,12E-05
47;0;2,80E-14;9,35E-06
47;1,40E-14;0;7,40E-06
47;2,80E-14;0;5,17E-07
47;1,40E-14;1,40E-14;9,23E-06
47;1,40E-14;2,80E-14;2,07E-06
47;0;0;1,38E-05
47;2,80E-14;5,70E-14;2,67E-05
47;1,40E-14;0;4,11E-06
47;2,80E-14;0;2,35E-05
47;2,80E-14;2,80E-14;1,24E-05
47;0;1,40E-14;3,09E-06
47;2,80E-14;0;2,85E-05
47;1,40E-14;0;1,07E-05
47;0;2,80E-14;1,59E-05
47;1,40E-14;1,40E-14;2,85E-06
47;0;0;1,09E-05
47;1,40E-14;0;1,42E-06
47;2,80E-14;0;1,58E-05
47;0;2,80E-14;5,03E-06
47;1,40E-14;1,40E-14;4,00E-06
48;2,80E-14;2,80E-14;7,69E-06
48;0;4,30E-14;2,32E-05
48;0;0;1,09E-05
48;1,40E-14;2,80E-14;2,51E-06
48;1,40E-14;2,80E-14;6,98E-07
48;1,40E-14;1,40E-14;1,44E-06
48;0;1,40E-14;1,01E-05
48;0;0;5,01E-06
48;2,80E-14;2,80E-14;1,86E-05
48;0;5,70E-14;1,61E-05
48;0;0;1,04E-05
48;2,80E-14;2,80E-14;9,34E-06
48;1,40E-14;0;8,51E-07
48;1,40E-14;4,30E-14;1,36E-05
48;0;1,40E-14;7,89E-06
48;0;1,40E-14;2,69E-06
48;0;1,40E-14;3,45E-06
48;0;0;2,34E-06
48;0;2,80E-14;2,35E-05
48;0;0;1,33E-05
48;0;0;5,09E-06
48;1,40E-14;0;7,44E-06
48;1,40E-14;4,30E-14;7,06E-06
48;0;0;1,81E-05
48;1,40E-14;1,40E-14;3,99E-06
48;0;0;4,19E-07
48;0;1,40E-14;6,87E-06
48;0;0;2,50E-05
48;0;0;6,38E-06
48;2,80E-14;2,80E-14;5,70E-06
48;0;0;1,68E-07
48;0;0;5,93E-06
48;1,40E-14;2,80E-14;2,98E-06
48;1,40E-14;1,40E-14;6,23E-06
48;2,80E-14;0;7,59E-06
48;0;0;1,40E-05
48;0;1,40E-14;4,52E-06
48;0;0;1,26E-06
48;2,80E-14;2,80E-14;1,00E-05
48;0;0;1,08E-05
48;0;0;6,24E-06
48;1,40E-14;1,40E-14;1,37E-06
48;1,40E-14;2,80E-14;1,05E-05
48;1,40E-14;1,40E-14;1,65E-05
48;1,40E-14;1,40E-14;1,85E-06
48;2,80E-14;5,70E-14;4,64E-06
48;0;1,40E-14;2,58E-07
48;0;0;2,73E-06
49;1,40E-14;1,40E-14;1,69E-05
49;0;0;9,37E-06
49;1,40E-14;0;1,38E-05
49;1,40E-14;1,40E-14;1,01E-05
49;0;0;5,41E-07
49;1,40E-14;0;2,54E-06
49;1,40E-14;1,40E-14;6,79E-06
49;1,40E-14;1,40E-14;1,53E-05
49;1,40E-14;2,80E-14;1,14E-05
49;0;0;1,52E-05
49;0;1,40E-14;7,09E-06
49;0;0;1,21E-05
49;0;1,40E-14;3,46E-06
49;2,80E-14;2,80E-14;2,45E-05
49;0;1,40E-14;8,15E-06
49;1,40E-14;2,80E-14;2,05E-05
49;0;0;5,03E-06
49;2,80E-14;0;4,63E-06
49;1,40E-14;0;2,93E-06
49;0;1,40E-14;1,59E-05
49;0;0;3,42E-06
49;1,40E-14;0;1,03E-05
49;0;1,40E-14;1,27E-05
49;2,80E-14;5,70E-14;8,25E-06
49;1,40E-14;1,40E-14;1,50E-05
49;0;0;9,94E-07
49;0;2,80E-14;6,94E-06
49;0;1,40E-14;5,36E-06
49;2,80E-14;1,40E-14;1,66E-06
49;0;1,40E-14;5,24E-06
49;1,40E-14;1,40E-14;2,18E-06
49;0;5,70E-14;3,67E-06
49;0;0;1,87E-05
49;0;1,40E-14;5,67E-06
49;0;1,40E-14;7,83E-06
49;1,40E-14;0;6,29E-06
49;1,40E-14;1,40E-14;1,48E-06
49;1,40E-14;2,80E-14;5,39E-06
49;2,80E-14;2,80E-14;1,86E-06
49;0;0;1,80E-06
49;1,40E-14;2,80E-14;1,54E-06
49;0;1,40E-14;5,63E-06
49;1,40E-14;2,80E-14;4,04E-06
49;0;0;1,74E-06
49;0;0;1,80E-05
49;0;0;1,28E-05
49;2,80E-14;0;2,03E-05
49;1,40E-14;0;4,54E-06
49;2,80E-14;1,40E-14;1,13E-06
50;2,80E-14;2,80E-14;1,55E-05
50;0;1,40E-14;3,66E-06
50;1,40E-14;2,80E-14;1,40E-06
50;2,80E-14;5,70E-14;1,14E-05
50;2,80E-14;8,50E-14;3,13E-05
50;2,80E-14;2,80E-14;9,33E-06
50;0;1,40E-14;1,64E-05
50;0;2,80E-14;2,29E-05
50;2,80E-14;2,80E-14;1,26E-05
50;0;2,80E-14;2,70E-05
50;0;2,80E-14;9,69E-06
50;0;0;1,91E-06
50;0;2,80E-14;1,09E-05
50;0;1,40E-14;9,42E-06
50;0;2,80E-14;4,54E-06
50;0;0;3,94E-06
50;0;5,70E-14;3,01E-05
50;0;1,40E-14;9,37E-06
50;2,80E-14;1,40E-14;3,92E-06
50;2,80E-14;2,80E-14;3,97E-06
50;1,40E-14;2,80E-14;1,01E-05
50;1,40E-14;1,40E-14;2,36E-05
50;2,80E-14;1,40E-14;1,93E-06
50;0;0;1,96E-05
50;0;0;1,95E-05
50;0;5,70E-14;2,49E-06
50;1,40E-14;1,40E-14;7,75E-06
50;0;1,40E-14;4,62E-07
50;0;5,70E-14;1,49E-06
50;0;0;8,56E-06
50;0;1,40E-14;2,89E-06
50;1,40E-14;0;1,85E-07
50;2,80E-14;0;1,71E-05
50;0;2,80E-14;3,91E-06
50;0;5,70E-14;4,11E-07
50;0;2,80E-14;1,15E-05
50;0;1,40E-14;2,19E-06
50;0;0;1,33E-05
50;2,80E-14;2,80E-14;2,65E-06
50;2,80E-14;1,40E-14;3,57E-06
50;0;2,80E-14;2,37E-06
50;2,80E-14;5,70E-14;1,72E-06
50;1,40E-14;1,40E-14;1,04E-05
50;1,40E-14;1,40E-14;1,08E-05
50;1,40E-14;0;9,88E-07
50;0;0;2,03E-05
50;0;2,80E-14;1,05E-05
50;0;0;5,53E-06
50;1,40E-14;2,80E-14;8,59E-06
50;1,40E-14;1,40E-14;9,81E-06
